,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Month,DJREI,Fannie,LaborForce,UnemplRate,Corn
2704,1246,80,RL,78.0,12090,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,585.0,585.0,GasA,Ex,Y,SBrkr,1140,728,0,1868,0.0,0.0,3,1,3,1,TA,7,Typ,1,TA,BuiltIn,1984.0,Fin,2.0,477.0,TA,TA,Y,268,112,0,0,147,0,No,No,No,0,1,2007,WD,Abnorml,178000,200701,355.82,6.143,47800.0,2.9,2.780414000000002
2705,1247,60,FV,65.0,8125,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,756.0,756.0,GasA,Ex,Y,SBrkr,756,797,0,1553,0.0,0.0,2,1,3,1,Gd,6,Typ,0,No,Attchd,2005.0,RFn,2.0,615.0,TA,TA,Y,0,45,0,0,0,0,No,No,No,0,3,2006,New,Partial,186500,200603,289.17,6.131,47515.0,2.7,2.150374000000003
2706,1248,80,RL,74.0,12328,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,335.0,TA,TA,CBlock,TA,TA,Av,GLQ,539.0,Unf,0.0,473.0,1012.0,GasA,TA,Y,SBrkr,1034,0,0,1034,1.0,0.0,1,0,3,1,TA,6,Typ,0,No,Attchd,1976.0,Unf,3.0,888.0,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,5,2010,WD,Normal,169900,201005,193.49,4.856,53720.0,4.0,3.6601460000000086
2707,1249,75,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,319.0,Unf,0.0,416.0,735.0,OthW,Fa,N,SBrkr,1134,924,0,2058,0.0,0.0,1,1,3,1,TA,8,Typ,1,Gd,Detchd,1950.0,Unf,2.0,396.0,Fa,Fa,P,0,0,259,0,0,0,No,No,No,0,4,2008,WD,Normal,129500,200804,268.49,5.662999999999999,49506.0,2.8,4.246434000000006
2708,1250,20,RL,60.0,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,534.0,Rec,96.0,246.0,876.0,GasA,TA,Y,SBrkr,988,0,0,988,0.0,0.0,1,0,3,1,TA,6,Typ,0,No,Attchd,1950.0,Unf,1.0,276.0,TA,TA,Y,0,80,0,0,0,0,No,No,No,0,5,2007,WD,Normal,119000,200705,334.04,6.131,47518.0,2.6,3.2872900000000045
2709,1251,20,RL,93.0,11160,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,1065.0,Unf,0.0,1045.0,2110.0,GasA,Ex,Y,SBrkr,2110,0,0,2110,1.0,0.0,2,1,3,1,Ex,8,Typ,2,TA,Attchd,1968.0,Fin,2.0,522.0,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,4,2010,WD,Normal,244000,201004,205.39,4.926,54062.0,3.9,3.7059160000000078
2710,1252,120,RL,92.0,3136,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1405.0,1405.0,GasA,Ex,Y,SBrkr,1405,0,0,1405,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2003.0,RFn,2.0,478.0,TA,TA,Y,148,36,0,0,0,0,No,No,No,0,3,2006,WD,Normal,171750,200603,289.17,6.131,47515.0,2.7,2.150374000000003
2711,1253,20,RL,62.0,9858,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,510.0,Unf,0.0,354.0,864.0,GasA,TA,Y,SBrkr,874,0,0,874,1.0,0.0,1,0,3,1,TA,5,Typ,0,No,Attchd,1968.0,RFn,1.0,288.0,TA,TA,Y,33,0,0,0,0,0,No,GdWo,Shed,600,11,2009,WD,Normal,130000,200911,168.24,4.747,50179.0,4.3,3.724250000000007
2712,1254,60,RL,80.0,17542,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,7,1974,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,125.0,ALQ,1031.0,36.0,1192.0,GasA,TA,Y,SBrkr,1516,651,0,2167,1.0,0.0,2,1,3,1,Gd,9,Typ,2,Gd,Attchd,1974.0,RFn,2.0,518.0,TA,TA,Y,220,47,0,0,0,0,No,MnPrv,No,0,7,2007,WD,Normal,294000,200707,276.52,6.606,46881.0,2.8,3.476770000000006
2713,1255,60,RL,60.0,6931,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,746.0,746.0,GasA,Ex,Y,SBrkr,760,896,0,1656,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,397.0,TA,TA,Y,178,128,0,0,0,0,No,No,No,0,7,2008,WD,Normal,165400,200807,241.83,6.185,47360.0,3.5,4.989808000000006
2714,1256,50,RM,52.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,425.0,Unf,0.0,459.0,884.0,GasA,TA,Y,FuseA,959,408,0,1367,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1978.0,Unf,1.0,560.0,TA,TA,Y,0,0,0,0,120,0,No,No,No,0,11,2007,WD,Normal,127500,200711,272.88,6.2010000000000005,49336.0,2.6,3.716740000000004
2715,1257,20,RL,91.0,14303,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314.0,Unf,0.0,672.0,1986.0,GasA,Ex,Y,SBrkr,1987,0,0,1987,1.0,0.0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2.0,691.0,TA,TA,Y,262,36,0,0,0,0,No,No,No,0,8,2008,WD,Normal,301500,200808,245.95,6.287999999999999,47321.0,3.5,5.171546000000006
2716,1258,30,RL,56.0,4060,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,864.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,2,1,TA,4,Typ,0,No,No,0.0,No,0.0,0.0,No,No,Y,0,96,0,0,0,0,No,No,No,0,7,2009,WD,Normal,99900,200907,139.86,5.106,48360.0,5.2,4.106024000000008
2717,1259,80,RL,59.0,9587,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,655.0,Unf,0.0,201.0,856.0,GasA,Ex,Y,SBrkr,1166,0,0,1166,1.0,0.0,2,0,2,1,Gd,5,Typ,0,No,Attchd,2005.0,Fin,2.0,400.0,TA,TA,Y,212,0,0,0,0,0,No,No,No,0,7,2008,WD,Normal,190000,200807,241.83,6.185,47360.0,3.5,4.989808000000006
2718,1260,20,RL,65.0,9750,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,602.0,LwQ,438.0,14.0,1054.0,GasA,Gd,Y,SBrkr,1054,0,0,1054,1.0,0.0,1,1,3,1,TA,6,Typ,0,No,Attchd,1969.0,Unf,2.0,460.0,TA,TA,Y,180,0,0,0,80,0,No,No,No,0,7,2008,WD,Normal,151000,200807,241.83,6.185,47360.0,3.5,4.989808000000006
2719,1261,60,RL,64.0,24682,Pave,None,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,841.0,841.0,GasA,Ex,Y,SBrkr,892,783,0,1675,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1999.0,Fin,2.0,502.0,TA,TA,Y,0,103,0,0,0,0,No,No,No,0,6,2009,WD,Normal,181000,200906,126.77,4.912,47893.0,5.7,4.370744000000007
2720,1262,20,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,504.0,Unf,0.0,546.0,1050.0,GasA,Gd,Y,SBrkr,1050,0,0,1050,0.0,0.0,1,0,2,1,TA,5,Typ,0,No,Attchd,1956.0,Unf,1.0,338.0,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,6,2009,WD,Normal,128900,200906,126.77,4.912,47893.0,5.7,4.370744000000007
2721,1263,50,RL,80.5,11250,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,1104.0,1104.0,GasA,Ex,Y,FuseA,1104,684,0,1788,1.0,0.0,1,0,5,1,TA,8,Min2,2,TA,Attchd,1957.0,Unf,1.0,304.0,TA,TA,Y,120,0,0,0,0,0,No,No,No,0,11,2009,WD,Normal,161500,200911,168.24,4.747,50179.0,4.3,3.724250000000007
2722,1264,70,RL,60.0,13515,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,1919,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,764.0,764.0,GasA,Ex,Y,FuseA,1060,764,0,1824,0.0,0.0,1,0,3,1,TA,8,Typ,1,Gd,Detchd,1940.0,Unf,2.0,520.0,TA,TA,N,0,0,126,0,0,0,No,GdPrv,No,0,7,2007,WD,Normal,180500,200707,276.52,6.606,46881.0,2.8,3.476770000000006
2723,1265,120,RH,34.0,4060,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,266.0,Unf,0.0,1139.0,1405.0,GasA,Ex,Y,SBrkr,1337,0,0,1337,1.0,0.0,2,0,2,1,Gd,5,Typ,0,No,Attchd,1998.0,Fin,2.0,511.0,TA,TA,Y,144,68,0,0,0,0,No,No,No,0,8,2008,COD,Abnorml,181000,200808,245.95,6.287999999999999,47321.0,3.5,5.171546000000006
2724,1266,160,FV,35.0,3735,Pave,None,Reg,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,450.0,Unf,0.0,241.0,691.0,GasA,Ex,Y,SBrkr,713,739,0,1452,1.0,0.0,2,1,3,1,Gd,6,Typ,0,No,Detchd,1999.0,Unf,2.0,506.0,TA,TA,Y,0,34,0,0,0,0,No,No,No,0,3,2006,WD,Normal,183900,200603,289.17,6.131,47515.0,2.7,2.150374000000003
2725,1267,190,RM,60.0,10120,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1910,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,925.0,925.0,GasA,TA,N,FuseF,964,925,0,1889,0.0,0.0,1,1,4,2,TA,9,Typ,1,Gd,Detchd,1960.0,Unf,1.0,308.0,TA,TA,N,0,0,264,0,0,0,No,MnPrv,No,0,1,2007,WD,Normal,122000,200701,355.82,6.143,47800.0,2.9,2.780414000000002
2726,1268,20,RL,89.0,13214,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,Stucco,CmentBd,None,0.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,2002.0,2002.0,GasA,Ex,Y,SBrkr,2018,0,0,2018,0.0,0.0,2,0,3,1,Ex,10,Typ,1,Gd,Attchd,2009.0,Fin,3.0,746.0,TA,TA,Y,144,76,0,0,0,0,No,No,No,0,5,2010,WD,Normal,378500,201005,193.49,4.856,53720.0,4.0,3.6601460000000086
2727,1269,50,RL,70.0,14100,Pave,None,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,TA,Gd,CBlock,TA,TA,Mn,Rec,192.0,Unf,0.0,536.0,728.0,GasA,Ex,Y,SBrkr,1968,1479,0,3447,0.0,0.0,3,1,4,1,Gd,11,Typ,2,Gd,BuiltIn,1982.0,Unf,3.0,1014.0,TA,TA,Y,314,12,0,0,0,0,No,GdWo,No,0,5,2008,WD,Normal,381000,200805,269.75,5.775,48846.0,3.0,4.438654000000007
2728,1270,50,RL,78.0,11344,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,BLQ,460.0,Unf,0.0,414.0,874.0,GasW,TA,Y,FuseA,874,650,0,1524,0.0,0.0,1,1,3,1,TA,7,Typ,0,No,Attchd,1958.0,Unf,1.0,315.0,TA,TA,Y,0,0,0,0,0,0,No,GdWo,No,0,7,2007,WD,Normal,144000,200707,276.52,6.606,46881.0,2.8,3.476770000000006
2729,1271,40,RL,80.5,23595,Pave,None,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,Shed,WdShake,Plywood,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1258.0,Unf,0.0,74.0,1332.0,GasA,TA,Y,SBrkr,1332,192,0,1524,2.0,0.0,0,1,0,1,Gd,4,Typ,1,TA,Attchd,1979.0,Fin,2.0,586.0,TA,TA,Y,268,0,0,0,0,0,No,No,No,0,4,2010,WD,Normal,260000,201004,205.39,4.926,54062.0,3.9,3.7059160000000078
2730,1272,20,RL,80.0,9156,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1489.0,1489.0,GasA,Gd,Y,SBrkr,1489,0,0,1489,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,1968.0,RFn,2.0,462.0,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,8,2009,WD,Normal,185750,200908,157.37,4.946000000000001,48308.0,5.3,3.9171960000000063
2731,1273,20,RL,72.0,13526,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,TA,TA,CBlock,TA,TA,No,BLQ,560.0,LwQ,375.0,0.0,935.0,GasA,TA,Y,SBrkr,935,0,0,935,1.0,0.0,1,0,3,1,TA,5,Typ,0,No,Attchd,1965.0,Unf,1.0,288.0,TA,TA,Y,180,0,0,0,0,0,No,MnPrv,No,0,11,2006,WD,Normal,137000,200611,335.04,6.172000000000001,49131.0,2.4,2.497914000000003
2732,1274,80,RL,124.0,11512,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,2006,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,TA,Av,ALQ,719.0,Unf,0.0,300.0,1019.0,GasA,Gd,Y,SBrkr,1357,0,0,1357,1.0,0.0,1,0,2,1,Ex,5,Typ,1,Gd,Basment,1959.0,RFn,1.0,312.0,TA,TA,Y,0,0,0,0,163,0,No,GdPrv,No,0,5,2008,WD,Normal,177000,200805,269.75,5.775,48846.0,3.0,4.438654000000007
2733,1275,50,RL,53.0,5362,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,661.0,661.0,GasA,Ex,Y,SBrkr,661,589,0,1250,0.0,0.0,2,0,3,1,TA,8,Typ,1,Gd,Detchd,1985.0,Unf,2.0,552.0,TA,TA,Y,242,0,81,0,0,0,No,No,No,0,11,2007,WD,Normal,139000,200711,272.88,6.2010000000000005,49336.0,2.6,3.716740000000004
2734,1276,90,RL,95.0,11345,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1948,1950,Gable,Roll,AsbShng,AsbShng,Stone,567.0,TA,TA,CBlock,TA,TA,No,Rec,220.0,Unf,0.0,708.0,928.0,GasA,Gd,Y,FuseA,928,992,0,1920,0.0,0.0,2,0,4,2,TA,10,Typ,0,No,Detchd,1948.0,Unf,2.0,400.0,TA,Fa,Y,0,0,0,0,0,0,No,No,No,0,7,2007,WD,Normal,137000,200707,276.52,6.606,46881.0,2.8,3.476770000000006
2735,1277,60,RL,80.0,12936,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,Gd,No,BLQ,593.0,Unf,0.0,130.0,723.0,GasA,TA,Y,SBrkr,735,660,0,1395,0.0,1.0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1972.0,Unf,2.0,497.0,TA,TA,Y,294,116,0,0,0,0,No,No,No,0,12,2009,WD,Normal,162000,200912,178.63,4.401,49613.0,4.7,3.748330000000008
2736,1278,80,RL,80.0,17871,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,TA,TA,CBlock,Gd,TA,Av,ALQ,528.0,Unf,0.0,1152.0,1680.0,GasA,Fa,Y,SBrkr,1724,0,0,1724,1.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Attchd,1967.0,RFn,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,No,No,No,0,6,2009,WD,Normal,197900,200906,126.77,4.912,47893.0,5.7,4.370744000000007
2737,1279,60,RL,75.0,9473,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,804.0,Unf,0.0,324.0,1128.0,GasA,Ex,Y,SBrkr,1128,903,0,2031,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2.0,577.0,TA,TA,Y,0,211,0,0,0,0,No,No,No,0,3,2008,WD,Normal,237000,200803,253.51,5.752000000000001,49249.0,3.0,4.045032000000004
2738,1280,50,C (all),60.0,7500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,698.0,698.0,GasA,TA,Y,FuseA,698,430,0,1128,0.0,0.0,1,0,2,1,TA,6,Typ,0,No,Detchd,1980.0,RFn,2.0,528.0,TA,TA,Y,30,0,164,0,0,0,No,No,No,0,4,2010,COD,Abnorml,68400,201004,205.39,4.926,54062.0,3.9,3.7059160000000078
2739,1281,20,RL,67.0,9808,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,788.0,Unf,0.0,785.0,1573.0,GasA,Ex,Y,SBrkr,1573,0,0,1573,1.0,0.0,2,0,3,1,Gd,6,Typ,0,No,Attchd,2002.0,RFn,2.0,544.0,TA,TA,Y,0,72,0,0,0,0,No,No,No,0,3,2009,WD,Normal,227000,200903,99.77,4.918,49552.0,4.8,4.950426000000006
2740,1282,20,RL,50.0,8049,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,TA,TA,CBlock,Gd,TA,No,ALQ,1053.0,Unf,0.0,256.0,1309.0,GasA,TA,Y,SBrkr,1339,0,0,1339,1.0,0.0,2,0,2,1,TA,6,Typ,1,TA,Attchd,1990.0,Fin,2.0,484.0,Gd,Gd,Y,0,58,0,0,90,0,No,No,No,0,7,2006,WD,Normal,180000,200607,290.01,6.747999999999999,47309.0,2.7,2.225586000000001
2741,1283,20,RL,61.0,8800,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Mn,LwQ,532.0,Rec,144.0,364.0,1040.0,GasA,TA,Y,SBrkr,1040,0,0,1040,0.0,0.0,2,0,3,1,Gd,5,Typ,0,No,Detchd,1977.0,Unf,2.0,484.0,TA,TA,Y,0,0,0,0,288,0,No,No,No,0,9,2009,WD,Normal,150500,200909,166.24,4.893,49935.0,4.5,3.7390960000000066
2742,1284,90,RL,94.0,9400,Pave,None,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971,1971,Mansard,CompShg,MetalSd,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,912.0,912.0,GasA,TA,Y,SBrkr,912,912,0,1824,0.0,0.0,2,2,4,2,TA,8,Typ,0,No,No,0.0,No,0.0,0.0,No,No,Y,128,0,0,0,0,0,No,No,No,0,4,2010,WD,Normal,139000,201004,205.39,4.926,54062.0,3.9,3.7059160000000078
2743,1285,50,RL,50.0,9638,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,804.0,804.0,GasA,Ex,Y,SBrkr,1699,748,0,2447,0.0,0.0,2,0,4,1,Gd,10,Min2,1,Gd,Detchd,1969.0,Unf,1.0,336.0,TA,TA,Y,272,0,42,0,116,0,No,No,No,0,3,2010,WD,Normal,169000,201003,193.37,4.762,53639.0,4.6,3.734616000000009
2744,1286,50,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,Ex,Y,FuseF,825,587,0,1412,0.0,0.0,1,0,4,1,TA,6,Typ,1,Gd,Detchd,1939.0,Unf,1.0,280.0,TA,TA,Y,45,0,0,0,0,0,No,No,No,0,5,2009,WD,Normal,132500,200905,130.84,4.585,49270.0,4.6,4.630454000000006
2745,1287,20,RL,80.0,9790,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,TA,TA,CBlock,TA,TA,No,ALQ,569.0,Rec,81.0,678.0,1328.0,GasA,TA,Y,SBrkr,1328,0,0,1328,1.0,0.0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1963.0,Unf,2.0,528.0,TA,TA,Y,0,26,0,0,0,0,No,No,No,0,6,2010,WD,Normal,143000,201006,183.0,4.561,51950.0,4.7,3.6101780000000074
2746,1288,20,RL,80.5,36500,Pave,None,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621.0,TA,Gd,CBlock,TA,TA,Av,Rec,812.0,Unf,0.0,812.0,1624.0,GasA,Fa,Y,SBrkr,1582,0,0,1582,0.0,1.0,2,0,4,1,TA,7,Typ,0,No,Attchd,1964.0,Unf,2.0,390.0,TA,TA,N,168,198,0,0,0,0,No,No,No,0,6,2006,WD,Normal,190000,200606,282.38,6.645,46305.0,3.1,2.2187760000000023
